Economy ISO3,Economy Name,Indicator ID,Indicator,Attribute 1,Attribute 2,Attribute 3,Partner,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
DNK,Denmark,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,2112406.0,2143247.0,2179545.0,2272401.0,2341759.0,2404962.0,2461403.0,2511871.0,2535904.0,2536508.0,2590282.0,2633197.0,2645902.0,
DNK,Denmark,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.9,0.9,0.8,0.8,0.7,
DNK,Denmark,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,38.1,38.4,38.9,40.4,41.4,42.4,43.1,43.8,44.0,43.8,44.5,45.0,45.0,
DNK,Denmark,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,1004133.0,1409380.0,1627117.0,1890816.0,2038770.0,2176758.0,2245261.0,2335475.0,2382059.0,2400104.0,2476284.0,2529160.0,2566374.0,
DNK,Denmark,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,992839.0,630815.0,488581.0,333943.0,263202.0,191372.0,171578.0,134209.0,115337.0,93804.0,71633.0,62069.0,41550.0,
DNK,Denmark,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,67642.0,54663.0,55086.0,47642.0,39787.0,36832.0,14557.0,13524.0,10547.0,9098.0,8561.0,8017.0,7717.0,
DNK,Denmark,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,47.1,44.5,41.1,37.2,33.1,26.8,24.4,19.2,19.5,17.3,12.6,12.4,12.1,
DOM,Dominican Republic,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,2.5,7.8,15.6,26.0,30.8,40.5,50.3,55.6,62.9,66.3,69.9,66.7,71.6,
DOM,Dominican Republic,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,,20.2,23.0,25.6,29.9,30.1,28.6,25.8,26.7,27.9,,43.1,,
DOM,Dominican Republic,ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,,13.3,15.5,19.0,21.7,23.6,25.2,30.0,31.6,33.7,,46.1,,
DOM,Dominican Republic,ITU.DDD.12,"Households with Internet access at home, rural (%)",Actual,-,-,-,,,,6.3,,,,15.0,16.5,,,30.6,,
DOM,Dominican Republic,ITU.DDD.13,"Households with Internet access at home, urban (%)",Actual,-,-,-,,,,23.4,,,,33.7,35.1,,,49.2,,
DOM,Dominican Republic,ITU.DDD.14,Individuals owning a mobile phone (%),Actual,-,-,-,,,,,,91.9,83.9,69.3,70.7,,,74.4,,
DOM,Dominican Republic,ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,,38.0,42.3,45.9,,54.2,63.9,67.6,74.8,,,85.2,,
DOM,Dominican Republic,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,31.4,,,,49.6,,,,,79.7,81.6,,89.0,
DOM,Dominican Republic,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,4560.9,13253.4,16238.8,19401.2,18439.1,30133.3,41195.3,47377.3,48930.4,56712.0,67813.2,101652.3,98200.9,
DOM,Dominican Republic,ITU.DDD.17,Internet users: < 15 years as a % of all < 15 years,Actual,-,-,-,,,,,,,,55.4,65.9,,,81.7,,
DOM,Dominican Republic,ITU.DDD.18,Internet users: 15-24 years as a % of all 15-24 years,Actual,-,-,-,,,,,,,,88.2,91.5,,,94.9,,
DOM,Dominican Republic,ITU.DDD.19,Internet users: 25-74 years as a % of all 25-74 years,Actual,-,-,-,,,,,,,,67.5,75.8,,,87.0,,
DOM,Dominican Republic,ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,,,,,,,,67.8,75.0,,,85.9,,
DOM,Dominican Republic,ITU.DDD.20,Internet users: 75+ years as a % of all 75+ years,Actual,-,-,-,,,,,,,,12.9,16.3,,,32.8,,
DOM,Dominican Republic,ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,,,,,,,,67.3,74.6,,,84.6,,
DOM,Dominican Republic,ITU.DDD.22,Male mobile phone ownership as a % of total male population,Actual,-,-,-,,,,,,,83.9,69.6,71.0,,,74.2,,
DOM,Dominican Republic,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,3.4,3.4,3.1,2.6,1.5,
DOM,Dominican Republic,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,2.0,2.0,1.8,1.6,1.4,
DOM,Dominican Republic,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,5.5,4.7,4.6,4.4,3.3,
DOM,Dominican Republic,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,4.3,4.3,3.8,4.0,1.4,
DOM,Dominican Republic,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,91.0,88.6,89.1,90.6,80.8,84.5,82.7,82.4,83.0,82.2,81.7,87.6,90.4,
DOM,Dominican Republic,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,,,96935.8,134559.6,198461.0,460964.7,479780.4,,
DOM,Dominican Republic,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,,,,,,4436.3,6929.7,11167.7,10452.4,18217.2,2987.8,
DOM,Dominican Republic,ITU.DDD.3,Female mobile phone ownership as a % of total female population,Actual,-,-,-,,,,,,,84.0,69.1,70.4,,,74.7,,
DOM,Dominican Republic,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,94.2,92.9,94.6,97.4,98.5,98.8,99.0,99.5,99.6,99.5,99.5,99.5,99.5,
DOM,Dominican Republic,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,,,,,,98.8,99.0,99.2,99.2,99.5,99.5,99.5,98.7,
DOM,Dominican Republic,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Estimate,-,-,-,,,,,80.0,,,,,,,,,
DOM,Dominican Republic,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,,86.4,86.4,90.4,93.7,95.4,96.6,97.6,97.6,
DOM,Dominican Republic,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,3.1,4.0,10.0,,,,,,,,,
DOM,Dominican Republic,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,390505.0,423919.0,483625.0,526705.0,599996.0,686107.0,761255.0,820578.0,860626.0,929883.0,1031858.0,1147890.0,1198819.0,
DOM,Dominican Republic,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,3.2,3.2,2.9,3.2,2.7,
DOM,Dominican Republic,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,4.0,4.3,4.8,5.2,5.8,6.6,7.2,7.7,8.0,8.5,9.4,10.3,10.7,
DOM,Dominican Republic,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,,,,,,,232845.0,273306.0,345032.0,475469.0,613905.0,698316.0,
DOM,Dominican Republic,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,,,,,,,,305549.0,391037.0,468564.0,462286.0,465127.0,446084.7,
DOM,Dominican Republic,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,,,,,,,,248064.0,196283.0,116287.0,93503.0,68858.0,54417.9,
DOM,Dominican Republic,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,10.4,11.1,11.3,11.5,11.9,12.5,12.8,12.5,11.9,11.1,10.5,10.4,10.2,
DZA,Algeria,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,0.0,0.0,0.0,21.4,41.3,66.1,78.7,82.2,90.6,91.5,97.1,99.7,
DZA,Algeria,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,,,,30.7,32.0,37.0,37.9,,42.2,,,,,
DZA,Algeria,ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,,,15.0,17.6,19.3,31.9,47.3,,74.4,,,,,
DZA,Algeria,ITU.DDD.12,"Households with Internet access at home, rural (%)",Actual,-,-,-,,,,,,,,,59.9,,,,,
DZA,Algeria,ITU.DDD.13,"Households with Internet access at home, urban (%)",Actual,-,-,-,,,,,,,,,81.3,,,,,
DZA,Algeria,ITU.DDD.14,Individuals owning a mobile phone (%),Actual,-,-,-,,,,,,,,,87.9,,,,,
DZA,Algeria,ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,12.5,,,,,,,,49.0,,,,,
DZA,Algeria,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,,14.9,18.2,22.5,29.5,38.2,42.9,47.7,,59.0,60.7,66.2,71.2,
DZA,Algeria,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,8032.1,12600.2,15402.1,14619.6,21536.2,30949.7,31604.8,25462.8,21094.9,28688.0,34112.8,43357.1,62085.9,
DZA,Algeria,ITU.DDD.18,Internet users: 15-24 years as a % of all 15-24 years,Actual,-,-,-,,,,,,,,,68.9,,,,,
DZA,Algeria,ITU.DDD.19,Internet users: 25-74 years as a % of all 25-74 years,Actual,-,-,-,,,,,,,,,45.2,,,,,
DZA,Algeria,ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,,,,,,,,,42.9,,,,,
DZA,Algeria,ITU.DDD.20,Internet users: 75+ years as a % of all 75+ years,Actual,-,-,-,,,,,,,,,4.0,,,,,
DZA,Algeria,ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,,,,,,,,,55.1,,,,,
DZA,Algeria,ITU.DDD.22,Male mobile phone ownership as a % of total male population,Actual,-,-,-,,,,,,,,,92.6,,,,,
DZA,Algeria,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.8,0.8,0.8,0.9,0.7,
DZA,Algeria,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.7,1.7,1.7,1.9,1.6,
DZA,Algeria,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,2.5,2.5,2.6,2.9,2.4,
DZA,Algeria,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,2.5,2.5,2.6,2.9,2.4,
DZA,Algeria,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,91.4,97.5,100.7,104.0,111.7,109.3,116.6,111.4,112.5,106.4,104.8,106.4,109.2,
DZA,Algeria,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,27541.0,42255.8,39975.9,74529.4,77861.8,116624.0,126565.1,162363.6,
DZA,Algeria,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,,,,,249.9,494.3,1181.5,2196.8,2991.9,4890.1,6537.2,
DZA,Algeria,ITU.DDD.3,Female mobile phone ownership as a % of total female population,Actual,-,-,-,,,,,,,,,83.1,,,,,
DZA,Algeria,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,,,,98.0,98.0,99.2,98.0,98.0,98.0,98.7,99.0,98.3,98.5,
DZA,Algeria,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,,,,6.0,23.2,46.0,83.4,90.0,97.5,97.7,99.0,98.2,98.1,
DZA,Algeria,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,0.0,0.0,0.0,0.0,3.6,30.5,52.8,53.6,76.2,79.9,85.9,
DZA,Algeria,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,900000.0,980752.0,1154748.0,1280000.0,1599692.0,2269348.0,2859567.0,3210267.0,3067022.0,3582739.0,3790459.0,4177035.0,4707694.0,
DZA,Algeria,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,4.1,4.1,4.2,4.7,3.9,
DZA,Algeria,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,2.5,2.7,3.1,3.4,4.1,5.7,7.1,7.8,7.3,8.4,8.7,9.5,10.5,
DZA,Algeria,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,,,,198.0,531.0,776774.0,922811.0,864853.0,1195973.0,1214052.0,4107407.0,4696512.0,
DZA,Algeria,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,,,,,542044.0,763014.0,978294.0,1177546.0,2194170.0,2380075.0,2570405.0,63965.0,6687.0,
DZA,Algeria,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,,,,,973977.0,1073883.0,1104499.0,1109910.0,7999.0,6691.0,6002.0,5663.0,4495.0,
DZA,Algeria,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,8.2,8.4,8.8,8.2,8.0,8.3,8.4,10.0,10.0,10.9,11.0,11.5,12.4,
ECU,Ecuador,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,8.8,9.9,21.3,26.3,30.9,35.2,46.8,52.7,54.9,53.8,56.0,56.7,59.4,
ECU,Ecuador,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,27.0,28.8,32.2,35.7,37.5,40.8,42.3,40.7,37.4,40.6,43.9,,40.4,33.1
ECU,Ecuador,ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,11.5,16.9,22.5,28.3,32.4,32.8,36.0,37.2,37.2,45.5,53.2,,60.4,62.2
ECU,Ecuador,ITU.DDD.12,"Households with Internet access at home, rural (%)",Actual,-,-,-,1.2,3.5,4.8,,,,,16.6,,,34.7,,38.0,44.4
ECU,Ecuador,ITU.DDD.13,"Households with Internet access at home, urban (%)",Actual,-,-,-,16.4,23.7,31.4,,,,,46.1,,,61.7,,70.1,69.7
ECU,Ecuador,ITU.DDD.14,Individuals owning a mobile phone (%),Actual,-,-,-,,,,51.3,53.9,55.4,56.1,58.5,59.0,59.9,62.9,,58.8,59.6
ECU,Ecuador,ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,29.0,31.4,35.1,40.3,45.6,48.9,54.1,,,59.2,70.7,,69.7,72.7
ECU,Ecuador,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,,,,,,,,55.8,57.5,,,70.2,,
ECU,Ecuador,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,7956.6,17888.6,21297.8,24664.8,34849.9,43797.7,45568.5,3901.1,4482.3,5642.2,9946.0,12463.6,13802.4,
ECU,Ecuador,ITU.DDD.17,Internet users: < 15 years as a % of all < 15 years,Actual,-,-,-,30.0,34.6,39.9,,,,,,,,,,66.3,64.2
ECU,Ecuador,ITU.DDD.18,Internet users: 15-24 years as a % of all 15-24 years,Actual,-,-,-,55.3,60.5,65.7,,,,,,,,,,86.9,89.5
ECU,Ecuador,ITU.DDD.19,Internet users: 25-74 years as a % of all 25-74 years,Actual,-,-,-,20.8,22.2,25.8,,,,,,,,,,69.8,74.7
ECU,Ecuador,ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,28.2,30.8,34.2,39.2,44.6,48.5,53.5,,,58.1,69.5,,69.6,73.0
ECU,Ecuador,ITU.DDD.20,Internet users: 75+ years as a % of all 75+ years,Actual,-,-,-,0.5,0.3,1.5,,,,,,,,,,,17.0
ECU,Ecuador,ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,29.9,32.0,36.2,41.4,46.6,49.4,54.6,,,60.3,72.0,,69.8,72.4
ECU,Ecuador,ITU.DDD.22,Male mobile phone ownership as a % of total male population,Actual,-,-,-,,,,52.4,54.9,56.5,57.0,59.1,60.4,61.7,,,59.4,59.6
ECU,Ecuador,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,2.2,2.2,2.2,2.2,2.0,
ECU,Ecuador,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.8,1.8,2.6,2.8,2.3,
ECU,Ecuador,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,3.1,3.2,3.1,3.2,3.0,
ECU,Ecuador,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,2.5,2.5,2.5,2.5,2.3,
ECU,Ecuador,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,98.6,100.6,106.3,105.7,104.1,79.9,84.4,87.7,92.7,91.4,88.0,94.3,97.2,
ECU,Ecuador,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,,,125097.9,184274.5,161293.6,191526.7,168308.0,193661.4,
ECU,Ecuador,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,,,,,433.5,946.2,1516.3,2856.4,3809.1,3967.3,5297.3,
ECU,Ecuador,ITU.DDD.3,Female mobile phone ownership as a % of total female population,Actual,-,-,-,,,,50.2,53.0,54.4,55.3,58.0,57.7,58.2,,,58.3,59.5
ECU,Ecuador,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,93.3,94.6,96.0,96.6,96.9,97.0,96.8,97.1,95.4,95.5,95.7,95.5,96.3,
ECU,Ecuador,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,66.3,77.8,87.5,88.9,91.6,91.9,91.9,92.3,93.0,94.3,94.8,94.8,95.7,
ECU,Ecuador,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,28.2,49.6,51.0,58.8,70.9,83.1,91.0,92.9,93.9,
ECU,Ecuador,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,,10.0,,,,,,,,,,
ECU,Ecuador,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,221320.0,658923.0,,1058453.0,1319627.0,1487592.0,1609586.0,1778607.0,1953607.0,2092458.0,2371297.0,2480572.0,2693705.0,
ECU,Ecuador,ITU.DDD.33,Total fixed broadband subscriptions,Estimate,-,-,-,,,843704.0,,,,,,,,,,,
ECU,Ecuador,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,4.6,4.6,4.6,5.1,4.7,
ECU,Ecuador,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,1.5,4.3,5.4,6.7,8.3,9.2,9.8,10.7,11.5,12.1,13.5,13.9,15.0,
ECU,Ecuador,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,,,,,98747.0,150824.0,207419.0,483716.0,830649.0,1427476.0,1827680.0,2007741.0,
ECU,Ecuador,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,42764.0,211394.0,309726.0,857018.0,,809879.0,1050465.0,1355417.0,1355052.0,1177317.0,845819.0,565546.0,415009.0,
ECU,Ecuador,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,155126.0,407526.0,508992.0,139016.0,,578966.0,260127.0,215770.0,114839.0,84493.0,73628.0,87346.0,270955.0,
ECU,Ecuador,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,13.9,14.5,14.9,15.2,15.3,15.5,14.9,14.5,13.9,12.7,11.7,10.4,9.1,
EGY,"Egypt, Arab Rep.",ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,15.2,22.3,24.7,30.8,37.9,43.9,45.3,48.0,51.2,56.4,61.7,61.6,64.8,
EGY,"Egypt, Arab Rep.",ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,31.3,,,43.1,47.3,50.9,55.8,57.0,61.2,64.0,70.2,,,
EGY,"Egypt, Arab Rep.",ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,25.3,,,34.5,39.2,42.3,46.1,49.2,53.9,59.9,73.0,,73.2,
EGY,"Egypt, Arab Rep.",ITU.DDD.12,"Households with Internet access at home, rural (%)",Actual,-,-,-,,,,26.4,32.0,34.7,37.8,41.4,44.4,51.2,62.4,,64.1,
EGY,"Egypt, Arab Rep.",ITU.DDD.13,"Households with Internet access at home, urban (%)",Actual,-,-,-,,,,44.2,48.3,51.8,56.3,59.0,65.5,70.5,85.9,,84.1,
EGY,"Egypt, Arab Rep.",ITU.DDD.14,Individuals owning a mobile phone (%),Actual,-,-,-,,,,,81.0,84.8,87.5,97.8,98.3,99.1,99.4,,97.4,
EGY,"Egypt, Arab Rep.",ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,21.6,25.6,26.4,29.4,33.9,37.8,41.2,45.0,46.9,57.3,71.9,,72.2,
EGY,"Egypt, Arab Rep.",ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,,,,,,,,,,,,72.1,,
EGY,"Egypt, Arab Rep.",ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,4805.0,5354.1,6264.9,6833.9,7589.1,9312.2,14089.2,15561.8,24430.2,25537.2,46543.4,71929.4,71132.0,
EGY,"Egypt, Arab Rep.",ITU.DDD.17,Internet users: < 15 years as a % of all < 15 years,Actual,-,-,-,,,,,38.7,30.9,40.1,,,,,,,
EGY,"Egypt, Arab Rep.",ITU.DDD.18,Internet users: 15-24 years as a % of all 15-24 years,Actual,-,-,-,,,,,62.0,66.5,67.2,70.6,65.0,75.7,95.1,,92.7,
EGY,"Egypt, Arab Rep.",ITU.DDD.19,Internet users: 25-74 years as a % of all 25-74 years,Actual,-,-,-,,,,,23.1,32.3,34.0,35.0,40.9,50.2,63.0,,65.1,
EGY,"Egypt, Arab Rep.",ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,,,,26.4,31.1,34.8,38.2,39.8,41.3,53.0,70.5,,65.2,
EGY,"Egypt, Arab Rep.",ITU.DDD.20,Internet users: 75+ years as a % of all 75+ years,Actual,-,-,-,,,,,4.3,1.9,6.7,,9.7,,,,,
EGY,"Egypt, Arab Rep.",ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,,,,32.3,36.6,40.8,44.2,50.0,52.4,61.5,73.2,,79.3,
EGY,"Egypt, Arab Rep.",ITU.DDD.22,Male mobile phone ownership as a % of total male population,Actual,-,-,-,,,,,82.9,86.6,90.7,98.6,99.3,99.8,98.9,,98.6,
EGY,"Egypt, Arab Rep.",ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.0,1.0,1.0,1.1,1.0,
EGY,"Egypt, Arab Rep.",ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.4,0.4,0.4,0.4,0.4,
EGY,"Egypt, Arab Rep.",ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.4,1.4,1.8,1.9,1.6,
EGY,"Egypt, Arab Rep.",ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.9,0.9,0.8,0.8,0.9,
EGY,"Egypt, Arab Rep.",ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,81.0,93.5,106.1,106.8,99.7,96.2,98.0,101.1,90.4,90.3,88.7,85.4,92.0,
EGY,"Egypt, Arab Rep.",ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,17800.9,21342.9,27783.0,35824.3,43274.2,67343.2,91679.0,111281.7,117817.8,
EGY,"Egypt, Arab Rep.",ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,35.7,55.9,84.7,135.9,174.7,330.1,571.0,716.0,973.6,1412.8,1886.1,2674.6,3370.4,
EGY,"Egypt, Arab Rep.",ITU.DDD.3,Female mobile phone ownership as a % of total female population,Actual,-,-,-,,,,,79.0,82.9,84.2,97.1,97.2,98.4,99.9,,96.2,
EGY,"Egypt, Arab Rep.",ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,99.7,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.9,
EGY,"Egypt, Arab Rep.",ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,87.0,91.0,94.0,95.0,95.4,97.8,98.7,98.7,98.7,99.1,99.2,99.5,99.7,
EGY,"Egypt, Arab Rep.",ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,,,0.0,61.0,89.0,95.1,96.0,98.0,98.0,
EGY,"Egypt, Arab Rep.",ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,,,0.0,0.0,,,,,,,,
EGY,"Egypt, Arab Rep.",ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,1451628.0,1845249.0,2288773.0,2676263.0,3067878.0,3826410.0,4469164.0,5233872.0,6624421.0,7573148.0,9335108.0,10835865.0,12031289.0,
EGY,"Egypt, Arab Rep.",ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,3.0,3.0,3.2,3.0,2.8,
EGY,"Egypt, Arab Rep.",ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,1.7,2.1,2.5,2.9,3.2,3.9,4.5,5.1,6.4,7.2,8.7,9.9,10.8,
EGY,"Egypt, Arab Rep.",ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,257.0,513.0,524.0,676.0,1543.4,2513.0,100620.0,434411.4,967596.6,6948356.0,9334861.0,10835750.0,12031269.0,
EGY,"Egypt, Arab Rep.",ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,110149.0,156835.0,267113.0,545856.0,701678.5,959859.0,1336287.0,1491653.5,4129492.8,406894.0,246.0,108.5,12.0,
EGY,"Egypt, Arab Rep.",ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,1339498.0,1686276.0,2021136.0,2129731.0,2364656.1,2864038.0,3032258.0,3307807.1,1529331.6,217898.0,0.5,6.5,7.8,
EGY,"Egypt, Arab Rep.",ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,11.0,9.8,9.4,7.3,6.6,6.4,6.1,6.5,7.6,8.3,9.2,10.1,10.5,
ERI,Eritrea,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,,
ERI,Eritrea,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,0.6,0.7,0.8,0.9,1.0,1.1,1.2,2.5,5.3,11.2,23.8,25.1,26.6,
